date,close,episode,actions,transactions,total_assets,reward,assets_baseline
2008-07-15,3.2856,22,0,0,0.0,-24455.006403999796,0.0
2008-07-16,3.0254,22,0,0,0.0,-24455.006403999796,0.0
2008-07-17,2.9343,22,0,0,0.0,-24455.006403999796,0.0
2008-07-18,3.0579,22,1,10,0.0,-24455.006403999796,0.0
2008-07-21,3.2336,22,1,10,1.1479710000000019,-24455.006403999796,0.0
2008-07-22,3.2466,22,1,10,4.570233999999992,-24455.006403999796,0.0
2008-07-23,3.2661,22,1,10,4.863225999999983,-24455.006403999796,0.0
2008-07-24,3.3572,22,1,10,5.545828,-24455.006403999796,0.0
2008-07-25,3.2726,22,1,10,10.002845000000008,-24455.006403999796,0.0
2008-07-28,3.3181,22,1,10,4.826129000000009,-24455.006403999796,0.0
2008-07-29,3.2726,22,1,10,7.9129509999999925,-24455.006403999796,0.0
2008-07-30,3.3312,22,1,10,4.173407999999995,-24455.006403999796,0.0
2008-07-31,3.123,22,1,10,9.349229999999977,-24455.006403999796,0.0
2008-08-01,3.1945,22,1,10,-11.57070600000003,-24455.006403999796,0.0
2008-08-04,3.0709,22,1,10,-3.7993960000000015,-24455.006403999796,0.0
2008-08-05,2.9343,22,1,10,-18.727231000000074,-24455.006403999796,0.0
2008-08-06,2.9798,22,-1,-10,-36.57735800000006,-24455.006403999796,0.0
2008-08-07,3.0644,22,-1,-10,-31.20538700000003,-24455.006403999796,0.0
2008-08-08,2.7651,22,1,10,-21.988781000000074,-24455.006403999796,0.0
2008-08-11,2.4919,22,-1,-10,-57.99671300000006,-24455.006403999796,0.0
2008-08-12,2.5309,22,-1,-10,-88.13166600000005,-24455.006403999796,0.0
2008-08-13,2.4723,22,-1,-10,-84.30642300000002,-24455.006403999796,0.0
2008-08-14,2.4789,22,1,10,-89.65635000000003,-24455.006403999796,0.0
2008-08-15,2.4919,22,1,10,-89.07051900000005,-24455.006403999796,0.0
2008-08-18,2.2446,22,1,10,-87.71488600000004,-24455.006403999796,0.0
2008-08-19,2.2641,22,1,10,-117.46564299999994,-24455.006403999796,0.0
2008-08-20,2.4463,22,1,10,-114.99798099999998,-24455.006403999796,0.0
2008-08-21,2.3227,22,1,10,-89.55790400000006,-24455.006403999796,0.0
2008-08-22,2.2511,22,1,10,-108.17129300000005,-24455.006403999796,0.0
2008-08-25,2.2576,22,1,10,-119.69697400000001,-24455.006403999796,0.0
2008-08-26,2.0885,22,1,10,-118.65950700000008,-24455.006403999796,0.0
2008-08-27,2.1275,22,1,10,-149.16523500000017,-24455.006403999796,0.0
2008-08-28,2.121,22,1,10,-141.8178900000001,-24455.006403999796,0.0
2008-08-29,2.2446,22,1,10,-143.181715,-24455.006403999796,0.0
2008-09-01,2.4723,22,1,10,-117.28934499999997,-24455.006403999796,0.0
2008-09-02,2.5829,22,-1,-10,-67.26268299999992,-24455.006403999796,0.0
2008-09-03,2.4203,22,-1,-10,-44.11085200000002,-24455.006403999796,0.0
2008-09-04,2.5049,22,-1,-10,-76.70833900000008,-24455.006403999796,0.0
2008-09-05,2.2772,22,-1,-10,-60.706948000000125,-24455.006403999796,0.0
2008-09-08,2.147,22,1,10,-101.76809500000019,-24455.006403999796,0.0
2008-09-09,2.2576,22,1,10,-126.57441100000028,-24455.006403999796,0.0
2008-09-10,2.2641,22,1,10,-104.51882100000023,-24455.006403999796,0.0
2008-09-11,2.1731,22,1,10,-103.22154900000021,-24455.006403999796,0.0
2008-09-12,2.1991,22,-1,-10,-123.3094720000002,-24455.006403999796,0.0
2008-09-16,2.3032,22,-1,-10,-117.91466500000013,-24455.006403999796,0.0
