date,close,episode,actions,transactions,total_assets,reward,assets_baseline
2008-07-15,3.2856,2,1,10,0.0,-23948.610814000334,0.0
2008-07-16,3.0254,2,1,10,-0.6211309999999912,-23948.610814000334,0.0
2008-07-17,2.9343,2,1,10,-5.923698999999999,-23948.610814000334,0.0
2008-07-18,3.0579,2,1,10,-8.747461000000001,-23948.610814000334,0.0
2008-07-21,3.2336,2,1,10,-3.8914900000000046,-23948.610814000334,0.0
2008-07-22,3.2466,2,1,10,4.801772999999997,-23948.610814000334,0.0
2008-07-23,3.2661,2,1,10,5.48476500000001,-23948.610814000334,0.0
2008-07-24,3.3572,2,1,10,6.7523669999999925,-23948.610814000334,0.0
2008-07-25,3.2726,2,1,10,13.942384000000033,-23948.610814000334,0.0
2008-07-28,3.3181,2,1,10,6.227668000000051,-23948.610814000334,0.0
2008-07-29,3.2726,2,1,10,10.679490000000044,-23948.610814000334,0.0
2008-07-30,3.3312,2,1,10,5.574947000000122,-23948.610814000334,0.0
2008-07-31,3.123,2,1,10,12.50876900000003,-23948.610814000334,0.0
2008-08-01,3.1945,2,1,10,-14.657166999999959,-23948.610814000334,0.0
2008-08-04,3.0709,2,1,10,-4.740856999999949,-23948.610814000334,0.0
2008-08-05,2.9343,2,1,10,-23.37669199999999,-23948.610814000334,0.0
2008-08-06,2.9798,2,1,10,-45.32481899999999,-23948.610814000334,0.0
2008-08-07,3.0644,2,1,10,-37.67784799999998,-23948.610814000334,0.0
2008-08-08,2.7651,2,1,10,-22.539241999999945,-23948.610814000334,0.0
2008-08-11,2.4919,2,1,10,-79.49817399999995,-23948.610814000334,0.0
2008-08-12,2.5309,2,1,10,-134.22112699999997,-23948.610814000334,0.0
2008-08-13,2.4723,2,1,10,-126.10588399999983,-23948.610814000334,0.0
2008-08-14,2.4789,2,1,10,-139.07381099999975,-23948.610814000334,0.0
2008-08-15,2.4919,2,1,10,-137.62997999999982,-23948.610814000334,0.0
2008-08-18,2.2446,2,1,10,-134.58434699999987,-23948.610814000334,0.0
