date,tic,open,high,low,close,volume,day,kdjk,kdjd,kdjj,rsi_6,rsi_12,rsi_24,amount,change,daily_variance
2009-12-24,600132.SH,19.4911,19.9305,19.333,19.8075,23686.02,3,19.996585082666194,24.05709863583651,11.87555797632556,39.581208191796755,39.80531452686434,45.16236650832737,469160.84115000005,0.015973747317935202,0.030165341411081667
2009-12-25,600132.SH,19.7987,20.3875,19.4736,20.0623,27126.64,4,25.657948289124228,24.590715186932414,27.792414493507863,45.43909496619952,42.778461266045156,46.5439889952253,544222.789672,0.013139071791369897,0.045553102086998906
2009-12-28,600132.SH,20.0448,20.1678,19.9657,20.0975,27789.56,0,30.05702693710825,26.412819103657693,37.34544260400937,46.302173137541644,43.20125518658104,46.73743484309778,558500.6821,0.002622216693618685,0.010055977111581117
2009-12-29,600132.SH,20.1766,20.6072,19.9569,20.5808,29825.03,1,41.1144557285503,31.31336464528856,60.716637895073774,57.403965794304796,48.860850698406566,49.36280211616829,613822.9774239999,0.019639664152996943,0.031597411179351526
2009-12-30,600132.SH,20.6511,20.7126,20.0535,20.5193,32885.77,2,57.05832856122302,39.89501928393338,91.3849471158023,55.64717875260403,48.19421518027988,49.041823335042835,674792.9803609999,-0.006423221065045999,0.03212097878582596
2009-12-31,600132.SH,20.5017,20.7741,20.3523,20.6687,34048.89,3,69.43136535982245,49.7404679758964,108.81316012767455,59.27998226364257,50.001989412541946,49.868145077767295,703746.2927430001,0.008079850208286036,0.020407669567994165
2010-01-04,600132.SH,20.6951,20.7478,20.2117,20.2293,25848.99,0,69.58886958139082,56.35660184439454,96.05340505538338,45.98642980560864,44.967424293601795,47.50408184040249,522906.973407,-0.023026006831674925,0.026501164152986072
2010-01-05,600132.SH,20.2117,20.3875,20.0448,20.3435,22332.6,1,71.79677078637116,61.50332482505341,92.38366270900664,49.5171564540025,46.49486634977796,48.1704326289374,454323.24809999997,0.006478727849190079,0.016845675522894326
2010-01-06,600132.SH,20.1942,20.8972,19.9481,20.7302,44832.39,2,77.63905249287888,66.88190071432857,99.1533560499795,60.11196604944601,51.47048913092962,50.39523897960397,929384.411178,0.025855997530173435,0.04578344637292459
2010-01-07,600132.SH,20.6511,20.8269,20.0008,20.1238,23696.25,3,66.98368227445081,66.91582790103598,67.11939102128048,43.0933042202584,44.40618988940364,47.08780272001133,476858.59575,-0.026202804639282855,0.041050894960196226
2010-01-08,600132.SH,20.1238,20.2117,19.5966,19.9569,23433.29,4,53.889987783151774,62.57388119507458,36.52220095930616,39.40835759495917,42.64866323420595,46.2166762049685,467655.825201,-0.00836302231308461,0.030821420160445846
2010-01-11,600132.SH,20.1063,20.3348,19.5966,19.6405,20994.35,0,37.051780260785904,54.06651421697835,3.022312348401016,32.99072747642104,39.42191675929757,44.58503210400734,412339.53117499995,-0.023716300501514808,0.03758560118123279
2010-01-12,600132.SH,19.6845,20.1942,19.6845,19.9481,25981.19,1,33.70984950903592,47.28095931433087,6.567629898446015,43.68893857931391,43.92171039632496,46.50107421640616,518275.376239,0.01321429108536654,0.025551305638130885
2010-01-13,600132.SH,19.6405,20.282,19.5526,20.0623,25774.79,2,35.1089611035994,43.223626577420376,18.879630155957443,47.42823454327979,45.559534408568204,47.208217576967776,517101.56941700005,0.02102450865553805,0.036356748727713085
2010-01-14,600132.SH,19.9481,20.5281,19.9481,20.5105,32323.21,3,47.152813277752834,44.53335547753119,52.39172887819612,59.95263768593347,51.61041622617044,49.91917700152026,662965.198705,0.027420101899027337,0.02827819897125854
2010-01-18,600132.SH,20.6599,22.2856,20.6511,21.9693,83015.68,0,60.91075465010332,49.99248853505523,82.74728688019951,79.25529012024289,65.30335770234197,57.35650291137808,1823796.378624,0.05960135279685744,0.07439927535242356
2010-01-19,600132.SH,21.9781,22.848,21.6617,22.0571,88676.34,1,65.94046263962906,55.30847990324651,87.20442811239417,79.9531515383782,65.93624260908224,57.75055041298574,1955942.8990139998,0.003581613176709408,0.05378313558899399
2010-01-20,600132.SH,22.0571,22.848,21.5299,21.8462,85694.11,2,67.1603246105953,59.2590948056961,82.96278422039369,72.8856314182433,62.92840332538604,56.44325632833113,1872090.665882,-0.009653852843972808,0.06033543591105078
2010-01-21,600132.SH,21.9341,22.1626,21.6178,21.6617,38542.39,3,66.10732813856805,61.541839249986744,75.23830591573066,66.6964238021433,60.30310617848128,55.30051085928745,834893.6894629999,-0.012575190312856381,0.025150380625712763
2010-01-22,600132.SH,21.4069,21.4069,20.0623,20.4578,43129.15,4,53.2277496202458,58.77047604007309,42.14229678059124,40.05987292280358,46.49533111028574,48.60076943536615,882327.52487,-0.04639306279267572,0.06572554233593055
2010-01-25,600132.SH,20.4314,20.5544,20.0096,20.0887,21903.42,0,40.907876858359714,52.8162763128353,17.091077949408543,34.92791611929347,43.18791773917721,46.78736561100378,440011.23335399997,-0.017059341819032625,0.027119724023953875
2010-01-26,600132.SH,20.0448,20.3611,19.3505,19.5351,21083.85,1,29.03126982360983,44.887940816426806,-2.6820721620241272,28.383478579058107,38.68529423091407,44.20589597196033,411875.118135,-0.026091496844142015,0.051732522485167735
2010-01-27,600132.SH,19.5966,19.7196,19.4208,19.4999,14116.49,2,20.778054078260734,36.85131190370478,-11.368461572627368,27.983415747321843,38.40754360633713,44.04466009671756,275270.143351,-0.004958999789742432,0.015323155503361554
2010-01-28,600132.SH,19.4208,19.9042,19.166,19.6933,18069.65,3,18.625709780220177,30.776111195876577,-5.675093051092624,34.1068867308628,40.948753718783195,45.19078584516315,355851.03834500007,0.013837193360178378,0.03748482986599499
2010-01-29,600132.SH,19.6405,20.0887,19.4296,19.6669,17528.97,4,16.9518130383434,26.168011810032183,-1.480584505034173,33.638366076632906,40.69870212439773,45.059322025389534,344740.500093,0.001342356955086916,0.03351316170825085
2010-02-01,600132.SH,19.5966,20.0272,19.2451,19.869,23300.29,0,17.66550345956552,23.333842359876627,6.328825658943309,41.07429275228905,43.57611935084167,46.30704859335121,462953.46201,0.013709799184659574,0.03936282651366449
2010-02-02,600132.SH,19.8778,20.326,19.333,19.5878,15265.98,1,16.468986555192348,21.045557091648533,7.3158454822799825,34.6008533513848,40.58687242727051,44.82890723305539,299026.96304400003,-0.014805133807778266,0.050694820245254804
2010-02-03,600132.SH,19.6054,20.1238,19.2978,20.036,24240.43,2,23.92055334063117,22.003889174642744,27.753881672608017,49.748677921108225,46.91831974487029,47.61025377824559,485681.25548000005,0.02149131563186274,0.0412257935715712
2010-02-04,600132.SH,19.8602,20.5457,19.8602,20.326,26242.36,3,43.79683869112277,29.268205680136084,72.85410471309613,57.40834797760244,50.63181163582701,49.3347538852769,533402.20936,0.02291646167470243,0.03372527796910366
2010-02-05,600132.SH,20.0008,20.2117,19.5966,19.7548,16725.04,4,43.42320714268418,33.986539500985444,62.29654242608163,42.20348959823852,44.01541700201849,46.208579801693475,330399.820192,-0.012452669730900957,0.03113673638811842
2010-02-08,600132.SH,19.7723,20.7917,19.7723,20.6072,31032.49,0,58.499152304386485,42.157410435452455,91.18263604225454,60.79705023140365,53.83614728418942,51.03965006130457,639492.727928,0.04051496564307609,0.04946814705539799
2010-02-09,600132.SH,20.6247,21.5035,20.5105,20.572,41326.23,1,59.04934574303127,47.78805553797872,81.57192615313636,59.8430356103403,53.414044146645914,50.84288717905327,850163.20356,-0.0025617343962668444,0.04826949251409676
2010-02-10,600132.SH,20.6335,20.7214,20.1238,20.4314,15140.53,2,56.87567671096404,50.81726259564049,68.99250494161113,55.65688076817169,51.649462993816094,50.038863229425175,309342.224642,-0.009891637381677296,0.02924909697818064
2010-02-11,600132.SH,20.4314,20.7038,20.2205,20.2469,11625.99,3,52.70339717913602,51.445974123472325,55.21824329046342,50.13445064577364,49.31716576683347,48.97829909738529,235390.256931,-0.009112506112046777,0.023870320888629858
2010-02-12,600132.SH,20.2557,21.0466,20.1766,20.8005,27086.76,4,57.844942091859075,53.578963446267906,66.3768993830414,63.26031143148902,55.843914884390394,52.153442285517464,563418.1513799999,0.02619167808466136,0.04182591764621048
2010-02-22,600132.SH,20.906,20.9235,20.4841,20.5281,18800.21,0,57.156031727498004,54.77131954001127,61.92545610247147,54.75071017221571,52.23328518480114,50.53861475780961,385932.59090099996,-0.018408912661181522,0.021404806095059903
2010-02-23,600132.SH,20.4578,20.4578,19.7723,20.159,21422.22,1,47.93498589374236,52.49254165792163,38.819874365383825,44.92462482889227,47.67670679640094,48.418895283564694,431850.53298,-0.014822163797807429,0.0340046629297087
2010-02-24,600132.SH,20.036,20.5193,20.036,20.4929,29206.34,2,47.62432031072327,50.869801208855506,41.13335851445879,53.90506461862883,51.824162115765986,50.383333690792455,598522.604986,0.022295526743408567,0.02358377779621234
2010-02-25,600132.SH,20.5632,21.2487,20.5632,21.0905,53532.15,3,57.13078532113527,52.95679591294876,65.47876413750828,65.86064917907609,58.28078607124026,53.67800864147733,1129019.8095749998,0.02500177805172947,0.032502785614376195
2010-02-26,600132.SH,21.0026,21.3981,20.8972,20.9499,35791.11,4,60.7612505960988,55.5582808073321,71.16719017363219,61.3669102231008,56.34268229537228,52.81698176061579,749820.175389,-0.0025155251337715943,0.02390942200201423
2010-03-01,600132.SH,20.9147,21.899,20.6599,21.8814,74469.47,0,73.56497598555609,61.560512533406765,97.57390288985474,74.95344323149455,64.80232001150178,57.52691806502044,1629496.260858,0.044179074465070765,0.05662800369263395
2010-03-02,600132.SH,21.7056,21.8814,21.2399,21.4332,44451.01,1,75.07582465117538,66.06561657266298,93.0962408082002,62.3024513102915,58.8196542962761,54.781336576814304,952727.387532,-0.012709254800963044,0.02993020174309019
2010-03-03,600132.SH,21.5211,21.7408,21.2663,21.4772,30965.79,2,76.77270145786261,69.63464486772952,91.04881463812879,63.03740091739384,59.222826595884065,55.001338791657986,665058.464988,-0.0020440280855977835,0.022093196506062198
2010-03-04,600132.SH,21.4508,21.609,20.572,20.6247,39399.21,3,64.54209313033851,67.93712762193252,57.75202414715051,43.37592368778299,49.0688366057549,50.07571118607902,812596.886487,-0.040053915935746955,0.050279519217249345
2010-03-05,600132.SH,20.6072,20.8884,20.3348,20.5193,19953.71,4,54.736342521368286,63.536865921744436,37.135295720616,41.45748354891022,47.95976539155791,49.503763691929024,409436.161603,-0.004283771863562482,0.026979477857431756
2010-03-08,600132.SH,20.6072,20.8884,20.1766,20.2557,34672.93,0,40.42183078093008,55.831854208139646,9.601783926510947,36.59945388323314,45.174054153395936,48.07091726330559,702324.468201,-0.017353140103773156,0.03514072582038637
2010-03-09,600132.SH,20.282,20.8093,20.2117,20.5896,29310.4,1,34.940610519071825,48.868106311783706,7.085618933648064,46.184924467703084,49.24762253987767,49.98438633624353,603489.4118400001,0.014939581147763956,0.0290243618137312
2010-03-10,600132.SH,20.739,20.739,20.036,20.0887,36387.65,2,24.23666394597628,40.657625523181224,-8.605259208433608,36.30412165167532,43.908601226575804,47.25849404018656,730980.584555,-0.032371432695993345,0.034994798070557054
2010-03-11,600132.SH,20.0975,20.282,19.9481,20.1678,16325.46,3,19.911598985837337,33.74228334406659,-7.749769730621175,38.785829540258945,44.93697377268514,47.728226337333474,329248.612188,0.0034857545195806972,0.01655609436825037
2010-03-12,600132.SH,20.2996,20.6951,20.282,20.3348,24701.01,4,19.94175565762147,29.14210744858488,1.541052075694651,44.28540934066685,47.16787740982018,48.73411462412642,502290.098148,0.0017310226803312389,0.02031492810354663
2010-03-15,600132.SH,20.4314,20.4314,19.8163,19.8602,14913.88,0,14.054874430793298,24.113029775987684,-6.0614362595954745,33.89915559232216,41.90432008283384,46.10319141313204,296192.639576,-0.0287610396672743,0.030971490720133825
2010-03-16,600132.SH,19.8602,20.036,19.5966,19.8163,15194.0,1,13.009020507695087,20.411693353223484,-1.7963251833617022,33.03906529187252,41.43771000098655,45.86420722097318,301088.8622,-0.0022153479711147245,0.022173665114072896
2010-03-17,600132.SH,19.8514,20.326,19.8514,20.2205,22089.68,2,24.771663669216384,21.865016791887783,30.58495742387359,47.70021710248107,47.328717343714665,48.4324150901268,446664.37444000004,0.01825375238001036,0.0234712296926386
2010-03-18,600132.SH,20.2117,21.2487,20.1238,21.0466,57168.69,3,45.77013721845428,29.833390267409946,77.64363112054293,65.97253762717625,56.97785399359798,53.17032237697417,1203206.550954,0.03966911520150528,0.05344806287001227
2010-03-19,600132.SH,20.985,21.1169,20.616,20.8269,45020.07,4,55.336377418077305,38.33438598429906,89.3403602856338,59.354542248504316,54.10233294619133,51.848340603177824,937628.495883,-0.007591144145312122,0.024050626833566277
2010-03-22,600132.SH,20.985,20.985,20.7654,20.8532,30577.43,0,62.244508658638736,46.30442687574562,94.12467222442498,59.93193139557338,54.40284538814024,51.99742418334083,637637.263276,-0.006320372892409719,0.01053075786929583
2010-03-23,600132.SH,20.8005,20.862,20.5281,20.6687,19743.54,1,63.12739453016853,51.912082760553254,85.55801806939907,53.53046484968994,51.80693937034164,50.84505586004245,408073.30519800005,-0.0063767919607908745,0.016154862182914256
2010-03-24,600132.SH,20.739,21.2399,20.6511,20.9763,33467.42,2,69.92222767116252,57.91546439742301,93.93575421864153,61.712315004082825,55.65539645857888,52.66987771753633,702022.6421459999,0.011312767265914276,0.02806977398301889
2010-03-25,600132.SH,21.0026,21.0817,20.1942,20.282,29377.22,3,60.44368272119429,58.758203838680096,63.81464048622267,41.78509649927381,46.51008204864775,48.43485709166242,595828.77604,-0.03552904052854753,0.0437580120303719
2010-03-26,600132.SH,20.3875,22.312,20.326,22.312,101485.07,4,73.62912181412952,63.715176497163235,93.45701244806209,72.70666679039381,64.90433819784153,58.59271725708299,2264334.8818400004,0.08625403370383658,0.0890103979921119
2010-03-29,600132.SH,24.5441,24.5441,23.4456,24.5441,88467.77,0,82.419414542753,69.94992251235982,107.35839860353937,83.95313885672742,75.15338872502096,66.22626048101823,2171361.793657,0.0,0.04475617358143103
2010-03-30,600132.SH,25.9237,26.5565,24.9747,25.5722,309430.75,1,83.1791075731981,74.35965086597257,100.81802098764913,86.92988666662022,78.33277799094273,68.97519046611188,7912825.025149999,-0.01374539539030672,0.06185623450465745
2010-04-14,600132.SH,25.3086,28.1295,24.1662,28.1295,237399.75,2,88.7860717154654,79.1684578158035,108.0212995147892,91.58778411998034,83.91715084345937,74.38630254642757,6677936.267625,0.10028262144723517,0.14089479016690665
2010-04-15,600132.SH,28.56,30.9415,28.2349,30.9415,204888.83,3,92.52404781031026,83.62032114730576,110.33150113631928,94.2783631084898,87.71520588934112,78.6574187914459,6339567.733445,0.07696782638204361,0.0874747507392984
2010-04-16,600132.SH,31.1964,32.6991,29.7025,29.9661,187261.0,4,87.73088765007577,84.99050998156243,93.21164298710246,83.20153634174261,80.51977487348564,74.18020351132995,5611481.8521,-0.041056393724909136,0.09999966628957391
2010-04-19,600132.SH,29.7728,31.0645,29.3509,29.9924,114288.03,0,84.60555339509219,84.86219111940568,84.0922779464652,83.26515423564663,80.56666601437351,74.22148758475714,3427772.310972,0.007321854869900368,0.057134474066763564
2010-04-20,600132.SH,30.0188,30.5812,28.4722,30.3527,98715.98,1,83.48242073908564,84.402267659299,81.64272689865894,84.24597789549485,81.2414925963528,74.79754334381985,2996296.526146,0.011000668803763746,0.06948311023401536
2010-04-21,600132.SH,29.9046,33.279,29.6321,30.8888,160884.43,2,82.83732447223943,83.88061993027914,80.75073355616001,85.7384267204815,82.2424116507341,75.64263144890826,4969526.981384,0.03186268161922772,0.11806544767035308
2010-04-22,600132.SH,30.2297,31.8291,29.887,31.0645,78707.2,3,81.05148754688571,82.93757580248132,77.27931103569449,86.25069327120337,82.57483542917949,75.91878263328131,2444999.8144,0.026873118833394962,0.06251830868032641
2010-04-23,600132.SH,31.1524,32.8924,30.6076,31.873,98867.12,4,82.22470925271853,82.69995361922705,81.27422051970149,88.52640647763461,84.07167428712424,77.16205215706212,3151191.71576,0.022608477394660088,0.07168449785084556
2010-04-26,600132.SH,31.9521,32.4794,30.4055,30.7394,75873.91,0,78.8603086119285,81.42007195012752,73.74078193553046,69.24335048866422,74.30822207931514,71.74292724724245,2332318.469054,-0.03945099774231123,0.06746715941104896
2010-04-27,600132.SH,30.3176,30.5109,28.56,29.1225,89678.93,1,58.4391378269567,73.75976057573725,27.79789232939561,50.43850396242323,62.93556978364576,64.95347819508419,2611674.6389249996,-0.04103699888402439,0.06698944115374714
2010-04-28,600132.SH,29.0522,30.8273,28.1646,29.7991,105424.52,2,49.61235289928923,65.71062468358791,17.41580933069187,56.38616336447872,65.35598826993368,66.34422255164779,3141555.813932,0.025064515371269608,0.08935504763566689
2010-04-29,600132.SH,29.8782,30.3088,28.4107,28.5073,74423.78,3,35.308464683784976,55.576571350320265,-5.227748649285601,44.22634110241338,57.53094911169544,61.483429202640195,2121621.023594,-0.04808943674076461,0.06658294542099753
2010-04-30,600132.SH,28.8237,29.0873,27.3473,27.7428,59257.09,4,25.761498386050906,45.638213695563806,-13.99193223297489,38.35262171978604,53.40297155526588,58.822032052901896,1643957.5964519999,-0.03896146027077295,0.06271897573424451
2010-05-04,600132.SH,27.2243,28.7797,26.987,28.1031,43621.57,1,23.08713157925751,38.12118632346171,-6.980977909150894,42.6594915052633,55.06078848377516,59.68033131323147,1225901.343867,0.03127057157395454,0.0637901156811882
2010-05-05,600132.SH,27.7779,30.3176,27.7779,29.9397,94684.73,2,32.058087719505,36.10015345547613,23.973956247562725,59.82715750966547,62.48317126224098,63.70436785057783,2834832.410781,0.07220513231595506,0.08482716927691326
2010-05-06,600132.SH,29.6937,32.163,28.9906,30.5461,159194.12,3,41.461581063519795,37.88729599149068,48.61015120757803,64.087295673094,64.5897608474207,64.91091694582227,4862759.508932,0.027905362714061677,0.10385613875421072
2010-05-07,600132.SH,29.8782,32.163,29.4388,30.8712,106258.47,4,51.21423395155443,42.329608644845266,68.98348456497274,66.38088877190495,65.71565109153028,65.55153864492002,3280326.4790640003,0.032165902200108905,0.08824405918785133
2010-05-10,600132.SH,30.757,31.5918,27.7867,27.7867,97465.11,0,39.29287415420476,41.31736381463176,35.243894833350765,38.434021097940686,49.44384392442649,55.51681573465162,2708233.772037,-0.10689646485548848,0.13693961499566337
2010-05-11,600132.SH,27.7692,29.4388,27.2946,27.6286,70087.24,1,30.327140214086022,37.65395594778318,15.673508746691695,37.46388812644934,48.768627246089764,55.065961428505,1936412.3190640002,-0.005088929587456575,0.07760798592762577
2010-05-12,600132.SH,27.2419,28.2613,25.6074,26.7849,70938.82,2,26.205341020141805,33.83775097190272,10.940521116619976,32.250817655467785,45.1769861726796,52.68350000221247,1900089.1998180002,-0.017061852013634575,0.09908194542447424
2010-05-13,600132.SH,26.987,28.8676,26.3895,28.7446,64578.11,3,33.421983606040804,33.69916184994875,32.8676271182249,51.18406628589191,53.79875177842068,57.174378218250666,1856271.940706,0.061145397744271975,0.08621097527883491
2010-05-14,600132.SH,28.5161,28.9555,28.0328,28.3228,47685.35,4,36.08834744114561,34.49555704701437,39.273928229408085,47.73829673909476,51.88289495705286,55.98104950575153,1350582.63098,-0.006824890194472322,0.0325779937011877
2010-05-17,600132.SH,28.024,28.85,27.1364,27.1892,51896.83,0,32.1018946127661,33.697669568931616,28.910344700435076,39.22256547309612,46.97802571380503,52.885539268168856,1411033.290236,-0.030703367513571615,0.06302502464213744
2010-05-18,600132.SH,26.8904,27.7252,26.451,27.4704,48731.35,1,30.87408020862058,32.7564731154946,27.109294394872535,42.287100885252336,48.30063771605066,53.5503719102549,1338669.67704,0.021113635039897556,0.04638447201351274
2010-05-19,600132.SH,27.2419,29.1312,27.0661,28.9467,80096.92,2,37.56209655008778,34.35834759369233,43.96959446287869,56.20046933970337,54.76335055906247,56.88344525080816,2318541.514164,0.058894450835501065,0.07134146552111298
2010-05-20,600132.SH,28.9028,29.7464,27.7692,28.024,72734.89,3,38.501950693396765,35.73954862692714,44.02675482633602,47.594776615366946,50.462330767322335,54.34039620570346,2038322.55736,-0.03135883528404219,0.07055381101912646
2010-05-21,600132.SH,27.2419,28.8237,26.908,28.56,60886.91,4,49.446657633884044,40.30858496257944,67.72280297649324,52.64906446171777,52.810964840676185,55.545088867346415,1738930.1496000001,0.04615196078431364,0.0670763305322128
2010-05-24,600132.SH,28.6919,31.4161,28.6919,31.4161,98121.72,0,66.2977717559227,48.97164722702719,100.9500208137137,70.71139917260638,63.0063594755567,61.2323780693247,3082601.767692,0.08671350040265978,0.08671350040265978
2010-05-25,600132.SH,31.4864,33.1209,31.2139,32.0136,127999.62,1,72.04859026827683,56.6639615741104,102.81784765660967,73.27100826918229,64.74472122558635,62.28564903078848,4097728.6348319994,0.016468001099532607,0.059568433415798296
2010-05-26,600132.SH,32.0136,32.9539,31.6797,32.0048,70504.01,2,75.78793207598113,63.03861840806731,101.28655941180878,73.15801230672591,64.69587590033962,62.25965307354479,2256466.739248,-0.0002749587561863752,0.039812778083287405
2010-05-27,600132.SH,31.9697,33.5427,31.8818,33.2439,77991.44,3,82.45416265053842,69.51046648889101,108.34155497383324,78.70658223204698,68.36224772999478,64.44028885846849,2592739.632216,0.03832883626770617,0.049961045485036513
2010-05-28,600132.SH,33.613,33.7096,32.3476,32.866,51478.26,4,84.42874980622508,74.48322759466903,104.31979422933719,73.17107281142066,66.07909863726647,63.27676457351491,1691884.49316,-0.0227286557536664,0.04144100286009864
2010-05-31,600132.SH,32.91,33.4724,30.8536,31.0909,81734.99,0,76.78542153630718,75.25062557521508,79.85501345849138,52.39842179583313,56.422868775371114,58.132031883602636,2541214.4005910004,-0.05850908143540377,0.08423043398550702
2010-06-01,600132.SH,30.7658,31.627,29.7025,31.6006,71099.37,1,74.18781101714762,74.89635405585926,72.77072493972435,56.63988748777869,58.33028043584984,59.1277184465991,2246782.751622,0.026417219926203973,0.060900742390967204
2010-06-02,600132.SH,31.0206,31.5742,30.0276,31.2227,49408.22,2,70.60405545893428,73.46558785688427,64.88099066303431,52.479553094632536,56.33583858138677,58.05950086075081,1542658.0305940001,0.006472854685853496,0.04953447331588881
2010-06-03,600132.SH,31.6006,32.1454,30.4055,30.8976,57038.22,3,61.72216607559832,69.55111392978895,46.064270367217034,48.78063567004375,54.584284405420135,57.1329301171932,1762344.1062720001,-0.022752576251877148,0.05631181709906278
2010-06-04,600132.SH,30.8888,32.9539,30.3264,32.5848,75712.35,4,65.12471890420005,68.07564892125932,59.222858870081524,64.4050497881714,61.38205000701211,60.54299328602356,2467071.7822800004,0.052048808033193436,0.08063575654906575
2010-06-07,600132.SH,32.4266,34.0084,32.2421,33.3581,89120.07,0,71.7156346918716,69.2889775114634,76.568949052688,69.51905003343008,64.07095640689761,61.98913619816009,2972876.207067,0.02792425228055554,0.052949658403806006
2010-06-08,600132.SH,33.3572,34.1898,32.9498,34.0924,54981.2,1,80.42023303587686,72.99939601960122,95.26190706842814,73.80712431969414,66.48808519663143,63.3211588408239,1874441.0628799999,0.02156492356067625,0.03637174267578683
2010-06-09,600132.SH,34.4378,34.4998,32.4006,32.7992,105256.35,2,75.1304530941727,73.7097483777917,77.97186252693467,56.89250366414592,58.8780249292386,59.49005592373786,3452324.07492,-0.04995853557403851,0.06400156101368336
2010-06-11,600132.SH,36.0765,36.0765,34.1898,34.6858,156331.16,4,76.14752724843181,74.52234133467174,79.39789907595198,69.23526915834091,65.21446896001555,62.906471200741755,5422471.349528,-0.04009421723010576,0.05439401714822794
2010-06-17,600132.SH,34.6415,34.987,32.7815,33.0295,73149.63,3,68.16382582172412,72.40283616368919,59.68580513779398,53.19048026786775,56.82795627929057,58.39491260983272,2416095.704085,-0.0488048562648542,0.06677364174450115
2010-06-18,600132.SH,32.5158,33.3749,31.6654,32.2057,58918.74,4,57.4452838271451,67.41698538484115,37.50188071175299,46.727364423879926,53.12133852135342,56.299349025634704,1897519.264818,-0.00962873031792504,0.053080665844865815
2010-06-21,600132.SH,32.6398,33.7558,32.312,33.2155,45598.18,0,55.04497041030787,63.292980393330055,38.54895044426348,54.8051418258179,56.882097731973566,58.21722320978129,1514566.34779,0.017332269572940276,0.04346765817163683
2010-06-22,600132.SH,33.1889,33.5521,32.374,33.1889,35644.71,1,53.29056124894187,59.95884067853399,39.95400238975765,54.54370914146925,56.75126671543962,58.14707932926831,1183008.715719,0.0,0.035496807667623836
2010-06-23,600132.SH,32.8789,33.7824,32.7726,33.3218,26294.96,2,48.043948935671,55.987210097579656,32.157426611853694,55.80760334354171,57.286730170648994,58.40833836678608,876195.3981280001,0.013291598893217101,0.030304485351931934
2010-06-24,600132.SH,33.3926,33.5521,32.5955,32.8435,26203.82,3,40.93184060667228,50.968753600610526,20.858014618795792,49.82462524406323,54.63114224145559,57.07046271004431,860625.1621699999,-0.016718681017553028,0.029126006667986107
2010-06-25,600132.SH,32.6752,34.181,31.4971,33.9241,98666.67,4,44.95396352858382,48.96382357660163,36.934243432548215,61.123940130583655,59.28308786650815,59.26986531207277,3347177.979747,0.036814535978847075,0.07911484755675162
2010-06-28,600132.SH,34.1455,34.1987,33.0295,33.1269,35407.4,0,41.83258077226953,46.58674264182426,32.32425703316008,50.96366024988481,54.76388418466939,57.020971886524855,1172937.39906,-0.03074842499600021,0.035294579329789494
2010-06-29,600132.SH,32.9321,33.3041,31.6477,31.6743,48143.14,1,29.580890309587357,40.91812519774529,6.906420533271486,37.37823778686595,47.557499785866234,53.184086765863476,1524900.2593019998,-0.03971042769690252,0.05229476263090259
2010-06-30,600132.SH,31.444,32.2235,30.7177,31.8869,37941.07,2,30.916610010087815,37.58428680185946,17.581256426544513,40.17892874117827,48.63665097914929,53.660296271185445,1209823.104983,0.01388971646663682,0.047223154336106694
2010-07-01,600132.SH,31.8692,32.1083,30.9126,31.0277,28973.88,3,23.57956898307299,32.91604752893064,4.906611891357684,33.0175451265107,44.591194085044094,51.45315084610297,898992.856476,-0.027120927429361504,0.03853653348459598
2010-07-02,600132.SH,30.9126,31.2669,28.0959,29.0968,65278.02,4,21.18660217057721,29.006232409479495,5.54734169277264,22.299085142242035,37.03836297006866,46.926804477765344,1899381.492336,-0.06240548788870252,0.10898105633609191
2010-07-06,600132.SH,29.3536,30.6468,29.0968,29.9117,39960.5,1,24.04225336201946,27.351572726992814,17.42361463207274,33.269819335682286,41.593047620541974,48.90619723815241,1195286.48785,0.018658250784809944,0.0518191878094524
2010-07-07,600132.SH,30.1065,30.9746,30.018,30.4874,31871.29,2,29.090479104425548,27.931208186137056,31.409020941002524,40.40335049876807,44.67740920131085,50.27336291709082,971672.766746,0.01249368591614898,0.031376896685187915
2010-07-08,600132.SH,30.6114,30.6911,29.7168,30.204,25468.34,3,30.908039575111772,28.92348531579529,34.87714809374474,38.003466046065604,43.44533719890736,49.59173209591959,769245.74136,-0.013488279698053208,0.03225731691166731
2010-07-09,600132.SH,30.2128,31.0897,29.8054,30.7177,41370.7,4,34.92556246520636,30.92417769893231,42.92833199775447,45.09696153773973,46.36986196423419,50.85213406437361,1270812.7513899999,0.016436777493106555,0.04180977091383801
2010-07-12,600132.SH,30.7354,31.0897,30.1154,30.3988,40719.37,0,38.0226456269329,33.290333674932505,47.48726953093369,41.555011029415944,44.800918416157586,50.04160813112521,1237819.984756,-0.011072805505480385,0.03205060726081291
2010-07-13,600132.SH,30.328,30.328,29.5751,29.6725,20589.52,1,38.08060730848082,34.88709155278194,44.46763881987859,34.21141170701959,41.326735347980375,48.21524536986051,610942.5322,-0.022091161850197993,0.02537366248209623
2010-07-14,600132.SH,29.6725,30.3811,29.5839,29.7345,19559.34,2,38.999871857998286,36.258018321187386,44.48357893162009,35.381184339384546,41.74740892663064,48.38305124622895,581587.1952300001,0.00208511997847622,0.026810607207116317
2010-07-15,600132.SH,29.7611,30.1862,29.4422,29.7434,25478.69,3,43.318320963252944,38.61145253520924,52.732057819340355,35.578499877408845,41.81273999608784,48.40809321931937,757822.868146,-0.000595090003160292,0.025013952675215334
