date,close,episode,actions,transactions,total_assets,reward,assets_baseline
2016-03-24,4.332,10,[0.8897347],[1001.88574219],1000000.0,-0.030502168693292142,975566.4
2016-03-25,4.2827,10,[-0.23916548],[-276.04510498],999878.1497543381,-0.030502168693292142,964464.04
2016-03-28,4.2434,10,[-1.],[-725.84063721],999838.7783287395,-0.030502168693292142,955613.68
2016-03-29,4.1646,10,[-0.2727084],[0.],999829.4526556486,-0.030502168693292142,937867.92
2016-03-30,4.2827,10,[1.],[1200.59545898],999829.4526556486,-0.030502168693292142,964464.04
2016-03-31,4.3221,10,[-1.],[-1167.48779297],999956.2429798092,-0.030502168693292142,973336.9199999999
2016-04-01,4.4698,10,[-1.],[-33.10766602],999942.5474219373,-0.030502168693292142,1006598.9600000001
2016-04-05,4.4698,10,[1.],[1118.61828613],999942.1181380075,-0.030502168693292142,1006598.9600000001
2016-04-06,4.4206,10,[0.91419315],[1022.63317871],999927.1181379614,-0.030502168693292142,995519.1200000001
2016-04-07,4.3418,10,[1.],[1131.0682373],999808.0556685444,-0.030502168693292142,977773.36
2016-04-08,4.2729,10,[-1.],[-1151.59606934],999535.1968752656,-0.030502168693292142,962257.08
2016-04-11,4.3418,10,[-0.39018008],[-456.57525635],999374.0790175233,-0.030502168693292142,977773.36
2016-04-12,4.3123,10,[-0.81871796],[-942.8324585],999482.8861394231,-0.030502168693292142,971129.96
2016-04-13,4.3713,10,[0.2547523],[295.37869263],999449.3265499382,-0.030502168693292142,984416.7599999999
2016-04-14,4.4009,10,[-1.],[-1016.6946106],999505.4902473546,-0.030502168693292142,991082.68
2016-04-15,4.3516,10,[1.],[1136.13122559],999492.1574159007,-0.030502168693292142,979980.3200000001
2016-04-18,4.2827,10,[-0.09187051],[-105.55945587],999421.1461467473,-0.030502168693292142,964464.04
2016-04-19,4.263,10,[-1.],[-1030.57176971],999348.7616942296,-0.030502168693292142,960027.6
2016-04-20,4.1252,10,[0.3851534],[451.73986816],999335.5208050751,-0.030502168693292142,928995.04
2016-04-21,4.0858,10,[1.],[1212.0625],999267.493750068,-0.030502168693292142,920122.1599999999
2016-04-22,4.0661,10,[-1.],[-1223.75061035],999186.9399360874,-0.030502168693292142,915685.7199999999
2016-04-25,4.0169,10,[0.9568299],[1176.59411621],999163.2709157271,-0.030502168693292142,904605.8799999999
