date,close,episode,actions,transactions,total_assets,reward,assets_baseline
2016-03-24,4.332,13,[0.03443546],[38.77605438],1000000.0,-0.0014115806907152306,975566.4
2016-03-25,4.2827,13,[0.8538149],[985.4743042],999995.2840213676,-0.0014115806907152306,964464.04
2016-03-28,4.2434,13,[-1.],[-1024.25035858],999931.9812546321,-0.0014115806907152306,955613.68
2016-03-29,4.1646,13,[-0.4578517],[0.],999918.8215836,-0.0014115806907152306,937867.92
2016-03-30,4.2827,13,[-0.83387285],[0.],999918.8215836,-0.0014115806907152306,964464.04
2016-03-31,4.3221,13,[0.44967395],[524.9888916],999918.8215836,-0.0014115806907152306,973336.9199999999
2016-04-01,4.4698,13,[1.],[1156.84509277],999932.761036151,-0.0014115806907152306,1006598.9600000001
2016-04-05,4.4698,13,[0.32354516],[361.92352295],1000166.1679151166,-0.0014115806907152306,1006598.9600000001
2016-04-06,4.4206,13,[-0.22706532],[-253.99943542],1000161.314737828,-0.0014115806907152306,995519.1200000001
2016-04-07,4.3418,13,[-0.62795323],[-710.25793457],1000069.8526606612,-0.0014115806907152306,977773.36
2016-04-08,4.2729,13,[-0.6230438],[-717.49481201],999975.368751163,-0.0014115806907152306,962257.08
2016-04-11,4.3418,13,[-0.4152685],[-362.00532532],999941.0809273242,-0.0014115806907152306,977773.36
2016-04-12,4.3123,13,[-0.15867421],[0.],999936.4404896606,-0.0014115806907152306,971129.96
2016-04-13,4.3713,13,[1.],[1159.47412109],999936.4404896606,-0.0014115806907152306,984416.7599999999
2016-04-14,4.4009,13,[0.56513745],[646.41802979],999989.8494620479,-0.0014115806907152306,991082.68
2016-04-15,4.3516,13,[0.13772124],[156.46940613],1000034.8268083131,-0.0014115806907152306,979980.3200000001
2016-04-18,4.2827,13,[-1.],[-1149.00268555],999936.0165649244,-0.0014115806907152306,964464.04
2016-04-19,4.263,13,[0.9287681],[1084.32543945],999864.9761384216,-0.0014115806907152306,960027.6
2016-04-20,4.1252,13,[1.],[1172.88293457],999813.6602358179,-0.0014115806907152306,928995.04
2016-04-21,4.0858,13,[-0.42393446],[-513.83508301],999375.5360695402,-0.0014115806907152306,920122.1599999999
2016-04-22,4.0661,13,[0.01352044],[16.54564285],999268.4418048854,-0.0014115806907152306,915685.7199999999
2016-04-25,4.0169,13,[-0.93445015],[-1149.07434082],999217.5454255578,-0.0014115806907152306,904605.8799999999
2016-04-26,4.0268,13,[0.96879],[1205.8927002],999133.4578615723,-0.0014115806907152306,906835.36
2016-04-27,4.0268,13,[-0.4325258],[-537.059021],999144.9639624407,-0.0014115806907152306,906835.36
2016-04-28,4.0071,13,[-0.21247198],[-263.82235718],999138.4760746433,-0.0014115806907152306,902398.92
2016-04-29,3.9775,13,[0.65811014],[821.18011475],999099.253463745,-0.0014115806907152306,895733.0
2016-05-03,4.0563,13,[-0.2709823],[-340.64401245],999010.9301221538,-0.0014115806907152306,913478.76
2016-05-04,4.0563,13,[-1.],[-1232.65039062],999188.8737575145,-0.0014115806907152306,913478.76
2016-05-05,4.0563,13,[0.47140935],[581.08294678],999173.873758176,-0.0014115806907152306,913478.76
2016-05-06,3.9578,13,[0.45657316],[562.79510498],999166.802617905,-0.0014115806907152306,891296.56
2016-05-09,3.8594,13,[-0.91372764],[-1154.33776855],998941.1876333812,-0.0014115806907152306,869136.88
2016-05-10,3.8692,13,[0.31231698],[404.61859131],998822.5242664301,-0.0014115806907152306,871343.8400000001
2016-05-11,3.8791,13,[-0.2871701],[-371.09753418],998832.2578533087,-0.0014115806907152306,873573.3200000001
2016-05-12,3.8692,13,[1.],[1288.95874023],998838.8419037724,-0.0014115806907152306,871343.8400000001
2016-05-13,3.8495,13,[-0.11778926],[-152.213974],998800.1896104949,-0.0014115806907152306,866907.4
2016-05-16,3.8791,13,[0.24268192],[315.21224976],998754.3557114563,-0.0014115806907152306,873573.3200000001
2016-05-17,3.8594,13,[-1.],[-1288.95874023],998826.258200884,-0.0014115806907152306,869136.88
2016-05-18,3.82,13,[1.],[1295.53820801],998786.3739470848,-0.0014115806907152306,860264.0
2016-05-19,3.8102,13,[-0.562184],[-735.84289551],998670.5612327063,-0.0014115806907152306,858057.04
2016-05-20,3.8102,13,[0.37257797],[488.92178345],998644.2644899412,-0.0014115806907152306,858057.04
2016-05-23,3.8397,13,[1.],[1312.26708984],998638.6758206033,-0.0014115806907152306,864700.4400000001
2016-05-24,3.8102,13,[-0.5564015],[-724.53771973],998730.5851272584,-0.0014115806907152306,858057.04
2016-05-25,3.8102,13,[0.05703786],[74.84889984],998636.7036606907,-0.0014115806907152306,858057.04
2016-05-26,3.82,13,[0.1419613],[186.2911377],998635.8480928561,-0.0014115806907152306,860264.0
2016-05-27,3.8102,13,[1.],[1308.9005127],998664.6930102329,-0.0014115806907152306,858057.04
2016-05-30,3.8298,13,[-0.083789],[-109.95354462],998605.8914484777,-0.0014115806907152306,862470.9600000001
2016-05-31,3.9381,13,[-0.12029996],[-157.05775452],998690.0826477755,-0.0014115806907152306,886860.12
2016-06-01,3.9086,13,[-0.52031016],[-660.61065674],999143.412778957,-0.0014115806907152306,880216.72
2016-06-02,3.8988,13,[-1.],[-1279.23046875],999031.121333821,-0.0014115806907152306,878009.76
2016-06-03,3.9086,13,[0.5326548],[683.10101318],998993.946925072,-0.0014115806907152306,880216.72
2016-06-06,3.8988,13,[-0.05376674],[-68.78004456],999014.825900429,-0.0014115806907152306,878009.76
2016-06-07,3.8791,13,[-1.],[-1282.44592285],998985.8246457716,-0.0014115806907152306,873573.3200000001
2016-06-08,3.8594,13,[0.8668215],[1117.29711914],998939.4116211702,-0.0014115806907152306,869136.88
2016-06-13,3.7806,13,[-1.],[-1295.53820801],998872.9855220494,-0.0014115806907152306,851391.12
2016-06-14,3.8003,13,[-0.1521199],[-201.18487549],998746.378822935,-0.0014115806907152306,855827.56
2016-06-15,3.82,13,[1.],[1315.68554688],998768.0353569257,-0.0014115806907152306,860264.0
2016-06-16,3.7806,13,[1.],[1308.9005127],998802.8926954593,-0.0014115806907152306,851391.12
2016-06-17,3.7806,13,[-0.13202356],[-174.60662842],998636.6073396138,-0.0014115806907152306,851391.12
2016-06-20,3.7806,13,[0.7231341],[956.37475586],998634.6269861558,-0.0014115806907152306,851391.12
2016-06-21,3.7609,13,[-0.84422594],[-1116.52380371],998623.7799749498,-0.0014115806907152306,846954.6799999999
2016-06-22,3.7708,13,[-1.],[-1329.46899414],998542.0685941103,-0.0014115806907152306,849184.16
2016-06-23,3.7806,13,[0.7969282],[1056.7097168],998548.6060955379,-0.0014115806907152306,851391.12
2016-06-24,3.7609,13,[0.50151074],[663.26873779],998568.3278784924,-0.0014115806907152306,846954.6799999999
2016-06-27,3.7905,13,[-1.],[-1329.46899414],998484.0641895888,-0.0014115806907152306,853620.6000000001
2016-06-28,3.7905,13,[1.],[1319.0871582],998545.0182230235,-0.0014115806907152306,853620.6000000001
2016-06-29,3.8003,13,[-1.],[-1319.0871582],998530.018223404,-0.0014115806907152306,855827.56
2016-06-30,3.81,13,[0.6520603],[857.90631104],998540.165167227,-0.0014115806907152306,858012.0
2016-07-01,3.82,13,[0.7030899],[922.69012451],998563.5962963614,-0.0014115806907152306,860264.0
2016-07-04,3.87,13,[-0.3738648],[-489.35183716],998596.5160589637,-0.0014115806907152306,871524.0
2016-07-05,3.91,13,[1.],[1291.98962402],998783.7710486789,-0.0014115806907152306,880532.0
2016-07-06,3.91,13,[-0.5782137],[-739.40368652],998974.7410035203,-0.0014115806907152306,880532.0
2016-07-07,3.94,13,[0.16424075],[210.02653503],998966.0677982774,-0.0014115806907152306,887288.0
2016-07-08,3.91,13,[-0.06992044],[-88.73151398],999102.2003382589,-0.0014115806907152306,880532.0
2016-07-11,3.9,13,[0.5019857],[641.92547607],998965.2173259454,-0.0014115806907152306,878280.0
2016-07-12,4.05,13,[0.98255074],[1259.68054199],998905.9568834108,-0.0014115806907152306,912060.0
2016-07-13,4.34,13,[0.16962118],[209.40885925],999856.1305528703,-0.0014115806907152306,977368.0
2016-07-14,4.26,13,[0.8334636],[960.21148682],1001779.8112058955,-0.0014115806907152306,959352.0
2016-07-15,4.25,13,[-0.8562825],[-1005.02642822],1001159.1199276912,-0.0014115806907152306,957100.0
2016-07-18,4.29,13,[0.62983304],[740.9800415],1001080.3022886399,-0.0014115806907152306,966108.0
2016-07-19,4.24,13,[-1.],[-1165.5012207],1001364.387599965,-0.0014115806907152306,954848.0
2016-07-20,4.21,13,[0.04065597],[47.94335938],1001040.7466517218,-0.0014115806907152306,948092.0
2016-07-21,4.21,13,[-0.19228892],[-228.37162781],1000853.5139428898,-0.0014115806907152306,948092.0
2016-07-22,4.2,13,[0.41097718],[488.09643555],1000850.6296092307,-0.0014115806907152306,945840.0
2016-07-25,4.16,13,[1.],[1190.47619629],1000779.660080072,-0.0014115806907152306,936832.0
2016-07-26,4.29,13,[-0.46959296],[-564.41461182],1000457.8215474365,-0.0014115806907152306,966108.0
2016-07-27,4.33,13,[1.],[1165.5012207],1001374.6289843724,-0.0014115806907152306,975116.0
2016-07-28,4.4,13,[0.45957488],[530.68695068],1001690.5109805797,-0.0014115806907152306,990880.0000000001
2016-07-29,4.26,13,[-0.01082366],[-12.29960918],1002299.8089382441,-0.0014115806907152306,959352.0
2016-08-01,4.19,13,[0.97606754],[1145.6192627],1001068.9853663809,-0.0014115806907152306,943588.0000000001
2016-08-02,4.24,13,[-0.7459204],[-890.11981201],1000358.820395304,-0.0014115806907152306,954848.0
2016-08-03,4.26,13,[-0.22988138],[-271.08651733],1000799.9284250234,-0.0014115806907152306,959352.0
2016-08-04,4.28,13,[0.2974655],[349.13790894],1000971.9772084787,-0.0014115806907152306,963856.0
