date,close,episode,actions,transactions,total_assets,reward,assets_baseline
2016-03-24,4.332,16,[0.87519735],[985.51605225],1000000.0,0.009213771493317147,975566.4
2016-03-25,4.2827,16,[-1.],[-985.51605225],999880.1406507613,0.009213771493317147,964464.04
2016-03-28,4.2434,16,[1.],[1167.48779297],999867.3328841464,0.009213771493317147,955613.68
2016-03-29,4.1646,16,[0.01460472],[17.20874977],999806.4506139699,0.009213771493317147,937867.92
2016-03-30,4.2827,16,[0.58174473],[698.44012451],999712.8774555757,0.009213771493317147,964464.04
2016-03-31,4.3221,16,[-0.7090032],[-827.75262451],999926.5497247505,0.009213771493317147,973336.9199999999
2016-04-01,4.4698,16,[1.],[1156.84509277],999957.4968075394,0.009213771493317147,1006598.9600000001
2016-04-05,4.4698,16,[0.11141495],[124.63080597],1000269.2430503282,0.009213771493317147,1006598.9600000001
2016-04-06,4.4206,16,[-0.06633401],[-74.20243835],1000267.5718259986,0.009213771493317147,995519.1200000001
2016-04-07,4.3418,16,[0.28243855],[319.45724487],1000155.2540666679,0.009213771493317147,977773.36
2016-04-08,4.2729,16,[-0.3353463],[-386.1835022],999947.5468464354,0.009213771493317147,962257.08
2016-04-11,4.3418,16,[-0.65381575],[-765.0725708],999791.21698901,0.009213771493317147,977773.36
2016-04-12,4.3123,16,[-0.5239906],[-603.42553711],999879.9959159544,0.009213771493317147,971129.96
2016-04-13,4.3713,16,[0.49484757],[573.76293945],999847.7267793954,0.009213771493317147,984416.7599999999
2016-04-14,4.4009,16,[-0.38576156],[-441.24349976],999922.9746341874,0.009213771493317147,991082.68
2016-04-15,4.3516,16,[1.],[1136.13122559],999945.6028073526,0.009213771493317147,979980.3200000001
2016-04-18,4.2827,16,[-0.87909234],[-1010.07946777],999827.2658761239,0.009213771493317147,964464.04
2016-04-19,4.263,16,[0.9073587],[1059.3302002],999739.2537919787,0.009213771493317147,960027.6
2016-04-20,4.1252,16,[-0.57444906],[-673.76153564],999683.3803212823,0.009213771493317147,928995.04
2016-04-21,4.0858,16,[-1.],[-1212.0625],999471.9808256092,0.009213771493317147,920122.1599999999
2016-04-22,4.0661,16,[-1.],[-259.51049995],999446.756111236,0.009213771493317147,915685.7199999999
2016-04-25,4.0169,16,[1.],[1229.67956543],999443.575187234,0.009213771493317147,904605.8799999999
2016-04-26,4.0268,16,[0.92141104],[1146.91809082],999368.0749523719,0.009213771493317147,906835.36
2016-04-27,4.0268,16,[1.],[1241.68078613],999377.7821033318,0.009213771493317147,906835.36
2016-04-28,4.0071,16,[0.45539743],[565.45819092],999362.782102763,0.009213771493317147,902398.92
2016-04-29,3.9775,16,[-1.],[-1247.78515625],999273.5315299574,0.009213771493317147,895733.0
2016-05-03,4.0563,16,[-1.],[-1257.07104492],999171.6273665379,0.009213771493317147,913478.76
2016-05-04,4.0563,16,[1.],[1232.65039062],999288.9231443461,0.009213771493317147,913478.76
2016-05-05,4.0563,16,[-1.],[-1232.65039062],999273.9231450077,0.009213771493317147,913478.76
2016-05-06,3.9578,16,[1.],[1232.65039062],999258.923145669,0.009213771493317147,891296.56
