date,close,episode,actions,transactions,total_assets,reward,assets_baseline
2016-03-24,4.332,24,[0.02790113],[31.41807175],1000000.0,-0.020273186603904758,975566.4
2016-03-25,4.2827,24,[0.02801152],[32.33093262],999996.1789058379,-0.020273186603904758,964464.04
2016-03-28,4.2434,24,[0.02649239],[30.92953682],999992.6159071225,-0.020273186603904758,955613.68
2016-03-29,4.1646,24,[0.02801152],[33.00598526],999988.497654672,-0.020273186603904758,937867.92
2016-03-30,4.2827,24,[0.02801152],[33.63050461],999978.0159411947,-0.020273186603904758,964464.04
2016-03-31,4.3221,24,[0.02790113],[32.57423019],999996.6470735635,-0.020273186603904758,973336.9199999999
2016-04-01,4.4698,24,[0.02649239],[30.64758492],1000003.8677934896,-0.020273186603904758,1006598.9600000001
2016-04-05,4.4698,24,[0.02829419],[31.65039444],1000036.6344998874,-0.020273186603904758,1006598.9600000001
2016-04-06,4.4206,24,[0.02816422],[31.5050087],1000036.2100870882,-0.020273186603904758,995519.1200000001
2016-04-07,4.3418,24,[0.02790113],[31.55808258],1000021.6331651591,-0.020273186603904758,977773.36
2016-04-08,4.2729,24,[0.02790113],[32.13083649],999996.0577220275,-0.020273186603904758,962257.08
2016-04-11,4.3418,24,[0.02801152],[32.77811432],999971.4290425294,-0.020273186603904758,977773.36
2016-04-12,4.3123,24,[0.02801152],[32.25795746],999997.4774442924,-0.020273186603904758,971129.96
2016-04-13,4.3713,24,[0.02981573],[34.57056046],999984.7729629092,-0.020273186603904758,984416.7599999999
2016-04-14,4.4009,24,[0.02943358],[33.66684723],1000010.934007261,-0.020273186603904758,991082.68
2016-04-15,4.3516,24,[0.02981573],[33.87457657],1000024.8382811688,-0.020273186603904758,979980.3200000001
2016-04-18,4.2827,24,[0.02801152],[32.18531036],999998.8275545341,-0.020273186603904758,964464.04
2016-04-19,4.263,24,[0.02801152],[32.70310974],999960.4631502994,-0.020273186603904758,960027.6
2016-04-20,4.1252,24,[0.02981573],[34.97035599],999948.5496498784,-0.020273186603904758,928995.04
2016-04-21,4.0858,24,[0.02649239],[32.11042786],999862.8885475283,-0.020273186603904758,920122.1599999999
2016-04-22,4.0661,24,[0.02981573],[36.48701096],999836.8615236406,-0.020273186603904758,915685.7199999999
2016-04-25,4.0169,24,[0.02981573],[36.66378784],999822.8806745983,-0.020273186603904758,904605.8799999999
2016-04-26,4.0268,24,[0.02956365],[36.79909134],999786.8298967397,-0.020273186603904758,906835.36
2016-04-27,4.0268,24,[0.02956365],[36.70861816],999793.9148802827,-0.020273186603904758,906835.36
2016-04-28,4.0071,24,[0.01641501],[20.38220596],999793.4714254919,-0.020273186603904758,902398.92
2016-04-29,3.9775,24,[0.01641501],[20.48241043],999777.1196791815,-0.020273186603904758,895733.0
2016-05-03,4.0563,24,[0.01995839],[25.08911705],999752.068016011,-0.020273186603904758,913478.76
2016-05-04,4.0563,24,[0.02801152],[34.52841187],999819.7817609248,-0.020273186603904758,913478.76
2016-05-05,4.0563,24,[0.02443476],[30.11951637],999819.3615881337,-0.020273186603904758,913478.76
2016-05-06,3.9578,24,[0.01641501],[20.23397255],999818.995066751,-0.020273186603904758,891296.56
2016-05-09,3.8594,24,[0.02790113],[35.24828339],999725.3715733311,-0.020273186603904758,869136.88
2016-05-10,3.8692,24,[0.01875285],[24.29503441],999628.2021563037,-0.020273186603904758,871343.8400000001
2016-05-11,3.8791,24,[0.01641501],[21.21241188],999637.7947152453,-0.020273186603904758,873573.3200000001
2016-05-12,3.8692,24,[0.01641501],[21.1582756],999647.7330982286,-0.020273186603904758,871343.8400000001
