date,close,episode,actions,transactions,total_assets,reward,assets_baseline
2016-03-24,4.332,28,[0.44449884],[500.52792358],1000000.0,-0.02988196022943901,975566.4
2016-03-25,4.2827,28,[0.20838721],[240.52078247],999939.1253434586,-0.02988196022943901,964464.04
2016-03-28,4.2434,28,[0.6268759],[731.86993408],999899.465834161,-0.02988196022943901,955613.68
2016-03-29,4.1646,28,[-0.85146326],[-1003.27954102],999832.1769935036,-0.02988196022943901,937867.92
2016-03-30,4.2827,28,[0.5970109],[716.76855469],999782.3974832799,-0.02988196022943901,964464.04
2016-03-31,4.3221,28,[1.],[1167.48779297],999913.557064226,-0.02988196022943901,973336.9199999999
2016-04-01,4.4698,28,[-0.62074417],[-718.1048584],999991.3005449163,-0.02988196022943901,1006598.9600000001
2016-04-05,4.4698,28,[-0.01171761],[-13.10753059],1000223.5956517943,-0.02988196022943901,1006598.9600000001
2016-04-06,4.4206,28,[-1.],[-1118.61828613],1000223.4198876736,-0.02988196022943901,995519.1200000001
2016-04-07,4.3418,28,[0.00384058],[4.34396172],1000183.6199008622,-0.02988196022943901,977773.36
2016-04-08,4.2729,28,[1.],[1151.59606934],1000143.4996839213,-0.02988196022943901,962257.08
2016-04-11,4.3418,28,[-1.],[-1170.16540527],1000014.1253535735,-0.02988196022943901,977773.36
2016-04-12,4.3123,28,[-0.2558212],[-294.60269165],1000032.8752887758,-0.02988196022943901,971129.96
2016-04-13,4.3713,28,[1.],[1159.47412109],1000023.2784880555,-0.02988196022943901,984416.7599999999
2016-04-14,4.4009,28,[0.6883402],[787.34039307],1000088.2064260838,-0.02988196022943901,991082.68
2016-04-15,4.3516,28,[1.],[1136.13122559],1000141.2860390135,-0.02988196022943901,979980.3200000001
2016-04-18,4.2827,28,[-0.20501517],[-235.56297302],999964.6716447171,-0.02988196022943901,964464.04
2016-04-19,4.263,28,[-1.],[-1167.48779297],999751.9599355614,-0.02988196022943901,960027.6
2016-04-20,4.1252,28,[0.8878921],[1041.39343262],999700.0198415618,-0.02988196022943901,928995.04
2016-04-21,4.0858,28,[1.],[1212.0625],999284.8043004975,-0.02988196022943901,920122.1599999999
2016-04-22,4.0661,28,[1.],[1223.75061035],999107.1379479037,-0.02988196022943901,915685.7199999999
2016-04-25,4.0169,28,[0.15125647],[185.99699402],998986.6968841892,-0.02988196022943901,904605.8799999999
2016-04-26,4.0268,28,[-0.56746435],[-706.34613037],998711.9419444042,-0.02988196022943901,906835.36
2016-04-27,4.0268,28,[1.],[1241.68078613],998751.2666710437,-0.02988196022943901,906835.36
2016-04-28,4.0071,28,[-0.37435946],[-464.83493042],998736.2666704749,-0.02988196022943901,902398.92
2016-04-29,3.9775,28,[0.23151718],[288.88372803],998620.1572302268,-0.02988196022943901,895733.0
2016-05-03,4.0563,28,[0.7963942],[1001.12414551],998442.1119996383,-0.02988196022943901,913478.76
2016-05-04,4.0563,28,[-0.14311738],[-176.41371155],998973.7948996255,-0.02988196022943901,913478.76
2016-05-05,4.0563,28,[-0.45975474],[-566.71685791],998971.648138811,-0.02988196022943901,913478.76
2016-05-06,3.9578,28,[-1.],[-1232.65039062],998964.7518180388,-0.02988196022943901,891296.56
2016-05-09,3.8594,28,[-0.25827894],[-326.29104614],998464.8302259516,-0.02988196022943901,869136.88
2016-05-10,3.8692,28,[-0.11258481],[-145.85792542],998008.6337942217,-0.02988196022943901,871343.8400000001
2016-05-11,3.8791,28,[-0.4104806],[-530.44628906],998050.5639682504,-0.02988196022943901,873573.3200000001
2016-05-12,3.8692,28,[0.98077905],[1264.18371582],998083.219379193,-0.02988196022943901,871343.8400000001
2016-05-13,3.8495,28,[-0.27752674],[-358.63580322],998017.1796559629,-0.02988196022943901,866907.4
2016-05-16,3.8791,28,[-0.86927783],[-1129.07885742],997917.9442692196,-0.02988196022943901,873573.3200000001
2016-05-17,3.8594,28,[0.19790371],[255.08972168],998014.3343972708,-0.02988196022943901,869136.88
2016-05-18,3.82,28,[0.8923878],[1156.12243652],997933.5109418331,-0.02988196022943901,860264.0
2016-05-19,3.8102,28,[-0.11674722],[-152.81048584],997718.8641014004,-0.02988196022943901,858057.04
2016-05-20,3.8102,28,[0.10536636],[138.26881409],997668.5505874748,-0.02988196022943901,858057.04
2016-05-23,3.8397,28,[-0.7884462],[-1034.65197754],997666.9700919685,-0.02988196022943901,864700.4400000001
2016-05-24,3.8102,28,[0.12737332],[165.86364746],997774.8825467582,-0.02988196022943901,858057.04
2016-05-25,3.8102,28,[0.45685327],[599.51348877],997648.3398215325,-0.02988196022943901,858057.04
2016-05-26,3.82,28,[-1.],[-1312.26708984],997641.4870226478,-0.02988196022943901,860264.0
2016-05-27,3.8102,28,[1.],[1308.9005127],997660.9052516612,-0.02988196022943901,858057.04
2016-05-30,3.8298,28,[-1.],[-1312.26708984],997598.6597975506,-0.02988196022943901,862470.9600000001
2016-05-31,3.9381,28,[-1.],[-1305.55114746],997652.4302708626,-0.02988196022943901,886860.12
2016-06-01,3.9086,28,[1.],[1269.64782715],997876.0310353537,-0.02988196022943901,880216.72
2016-06-02,3.8988,28,[-0.520465],[-665.79467773],997758.583602952,-0.02988196022943901,878009.76
2016-06-03,3.9086,28,[-1.],[-1282.44592285],997723.268031346,-0.02988196022943901,880216.72
