date,close,episode,actions,transactions,total_assets,reward,assets_baseline
2016-03-24,4.332,25,[0.439217],[494.58032227],1000000.0,-0.00884137010436803,975566.4
2016-03-25,4.2827,25,[0.17466822],[201.60229492],999939.8486960838,-0.00884137010436803,964464.04
2016-03-28,4.2434,25,[-0.7145863],[-696.18261719],999902.9068696315,-0.00884137010436803,955613.68
2016-03-29,4.1646,25,[0.13815022],[162.78245544],999893.9622457476,-0.00884137010436803,937867.92
2016-03-30,4.2827,25,[-1.],[-162.78245544],999879.0627350443,-0.00884137010436803,964464.04
2016-03-31,4.3221,25,[-0.09527193],[0.],999877.0289636025,-0.00884137010436803,973336.9199999999
2016-04-01,4.4698,25,[0.934251],[1080.78356934],999877.0289636025,-0.00884137010436803,1006598.9600000001
2016-04-05,4.4698,25,[-0.6441274],[-720.53271484],1000022.6469327983,-0.00884137010436803,1006598.9600000001
2016-04-06,4.4206,25,[-0.788471],[-360.25085449],1000012.9850214119,-0.00884137010436803,995519.1200000001
2016-04-07,4.3418,25,[-0.3808744],[0.],1000008.1542736037,-0.00884137010436803,977773.36
2016-04-08,4.2729,25,[0.20364194],[234.51325989],1000008.1542736037,-0.00884137010436803,962257.08
2016-04-11,4.3418,25,[-0.72815466],[-234.51325989],999988.9416809821,-0.00884137010436803,977773.36
2016-04-12,4.3123,25,[-0.5965472],[0.],999985.9355258576,-0.00884137010436803,971129.96
2016-04-13,4.3713,25,[1.],[1159.47412109],999985.9355258576,-0.00884137010436803,984416.7599999999
2016-04-14,4.4009,25,[0.9713361],[1111.03808594],1000039.3444982449,-0.00884137010436803,991082.68
2016-04-15,4.3516,25,[-1.],[-1136.13122559],1000091.9816172178,-0.00884137010436803,979980.3200000001
2016-04-18,4.2827,25,[-1.],[-1134.38098145],1000021.0566351005,-0.00884137010436803,964464.04
2016-04-19,4.263,25,[0.43917164],[512.72753906],1000006.247518264,-0.00884137010436803,960027.6
2016-04-20,4.1252,25,[0.03459866],[40.58018112],999989.5592110498,-0.00884137010436803,928995.04
2016-04-21,4.0858,25,[-0.6392043],[-553.30772018],999912.794427272,-0.00884137010436803,920122.1599999999
2016-04-22,4.0661,25,[-0.48319203],[0.],999905.9469122501,-0.00884137010436803,915685.7199999999
2016-04-25,4.0169,25,[-1.],[0.],999905.9469122501,-0.00884137010436803,904605.8799999999
2016-04-26,4.0268,25,[0.40515774],[504.31643677],999905.9469122501,-0.00884137010436803,906835.36
2016-04-27,4.0268,25,[1.],[1241.68078613],999904.8622788896,-0.00884137010436803,906835.36
2016-04-28,4.0071,25,[-1.],[-1241.68078613],999889.8622783208,-0.00884137010436803,902398.92
2016-04-29,3.9775,25,[-1.],[-504.31643677],999864.9272439476,-0.00884137010436803,895733.0
2016-05-03,4.0563,25,[0.42498767],[534.23974609],999858.8647047663,-0.00884137010436803,913478.76
2016-05-04,4.0563,25,[-0.6828081],[-534.23974609],999894.5879809882,-0.00884137010436803,913478.76
2016-05-05,4.0563,25,[-1.],[0.],999888.0868709419,-0.00884137010436803,913478.76
