date,close,episode,actions,transactions,total_assets,reward,assets_baseline
2016-03-24,4.332,9,[0.04343288],[48.9076004],1000000.0,-0.028800370752844806,975566.4
2016-03-25,4.2827,9,[0.03538141],[40.83727646],999994.0518136221,-0.028800370752844806,964464.04
2016-03-28,4.2434,9,[0.04042096],[47.19098282],999989.096669948,-0.028800370752844806,955613.68
2016-03-29,4.1646,9,[0.03538141],[41.68993759],999983.1087761963,-0.028800370752844806,937867.92
2016-03-30,4.2827,9,[0.03538141],[42.4787674],999968.5023421277,-0.028800370752844806,964464.04
2016-03-31,4.3221,9,[0.04343288],[50.70735931],999994.0840699909,-0.028800370752844806,973336.9199999999
2016-04-01,4.4698,9,[0.04042096],[46.76079559],1000004.1419665726,-0.028800370752844806,1006598.9600000001
2016-04-05,4.4698,9,[0.03863711],[43.2201767],1000050.5888427497,-0.028800370752844806,1006598.9600000001
2016-04-06,4.4206,9,[0.03937053],[44.04059601],1000050.0092861124,-0.028800370752844806,995519.1200000001
2016-04-07,4.3418,9,[0.04343288],[49.12555313],1000029.4517203241,-0.028800370752844806,977773.36
2016-04-08,4.2729,9,[0.04343288],[50.01713943],999992.9494542852,-0.028800370752844806,962257.08
2016-04-11,4.3418,9,[0.03538141],[41.40211105],999957.5051019015,-0.028800370752844806,977773.36
2016-04-12,4.3123,9,[0.03538141],[40.74509811],999994.619845248,-0.028800370752844806,971129.96
2016-04-13,4.3713,9,[0.03401975],[39.44502258],999976.7689839236,-0.028800370752844806,984416.7599999999
2016-04-14,4.4009,9,[0.0399279],[45.67051315],1000013.2262241901,-0.028800370752844806,991082.68
2016-04-15,4.3516,9,[0.03401975],[38.65090561],1000032.5255779682,-0.028800370752844806,979980.3200000001
2016-04-18,4.2827,9,[0.03538141],[40.65333939],999996.9684127737,-0.028800370752844806,964464.04
2016-04-19,4.263,9,[0.03538141],[41.30736923],999944.6563668187,-0.028800370752844806,960027.6
2016-04-20,4.1252,9,[0.03401975],[39.9011879],999928.5064898918,-0.028800370752844806,928995.04
2016-04-21,4.0858,9,[0.04042096],[48.992733],999813.2430049478,-0.028800370752844806,920122.1599999999
2016-04-22,4.0661,9,[0.03401975],[41.63169098],999777.8959585652,-0.028800370752844806,915685.7199999999
2016-04-25,4.0169,9,[0.03401975],[41.83339691],999759.1951520059,-0.028800370752844806,904605.8799999999
2016-04-26,4.0268,9,[0.03240022],[40.32987976],999711.1965456842,-0.028800370752844806,906835.36
2016-04-27,4.0268,9,[0.03240022],[40.23072815],999720.6653827843,-0.028800370752844806,906835.36
2016-04-28,4.0071,9,[0.01893221],[23.50776482],999720.179379496,-0.028800370752844806,902398.92
2016-04-29,3.9775,9,[0.01893221],[23.62333488],999698.8306211618,-0.028800370752844806,895733.0
2016-05-03,4.0563,9,[0.01821386],[22.89611816],999666.196760659,-0.028800370752844806,913478.76
2016-05-04,4.0563,9,[0.03538141],[43.61291504],999753.8483861579,-0.028800370752844806,913478.76
2016-05-05,4.0563,9,[0.02942534],[36.27115631],999753.3176649561,-0.028800370752844806,913478.76
2016-05-06,3.9578,9,[0.01893221],[23.33679962],999752.8762848821,-0.028800370752844806,891296.56
2016-05-09,3.8594,9,[0.04343288],[54.86997986],999632.5190041242,-0.028800370752844806,869136.88
2016-05-10,3.8692,9,[0.03432664],[44.47146988],999506.5169091354,-0.028800370752844806,871343.8400000001
2016-05-11,3.8791,9,[0.01893221],[24.46528053],999518.9219346155,-0.028800370752844806,873573.3200000001
2016-05-12,3.8692,9,[0.01893221],[24.40284157],999531.931918725,-0.028800370752844806,871343.8400000001
2016-05-13,3.8495,9,[0.0144358],[18.65476227],999518.1123801054,-0.028800370752844806,866907.4
2016-05-16,3.8791,9,[0.0059334],[7.70671988],999490.5939561896,-0.028800370752844806,873573.3200000001
2016-05-17,3.8594,9,[0.0144358],[18.60715294],999531.7551985185,-0.028800370752844806,869136.88
2016-05-18,3.82,9,[0.0059334],[7.68695116],999503.718391306,-0.028800370752844806,860264.0
2016-05-19,3.8102,9,[0.02582262],[33.79924393],999447.6859839889,-0.028800370752844806,858057.04
2016-05-20,3.8102,9,[0.0144358],[18.9436264],999433.0525546687,-0.028800370752844806,858057.04
2016-05-23,3.8397,9,[0.0144358],[18.9436264],999432.8360176528,-0.028800370752844806,864700.4400000001
2016-05-24,3.8102,9,[0.0144358],[18.79808617],999476.6207928144,-0.028800370752844806,858057.04
2016-05-25,3.8102,9,[0.0059334],[7.78621054],999431.8484000604,-0.028800370752844806,858057.04
2016-05-26,3.82,9,[0.0059334],[7.78621054],999431.7593990023,-0.028800370752844806,860264.0
2016-05-27,3.8102,9,[0.01653404],[21.64141273],999446.6246139775,-0.028800370752844806,858057.04
2016-05-30,3.8298,9,[0.0059334],[7.78621054],999431.2103015094,-0.028800370752844806,862470.9600000001
2016-05-31,3.9381,9,[0.0144358],[18.84667778],999461.6065139341,-0.028800370752844806,886860.12
2016-06-01,3.9086,9,[0.03587753],[45.55183029],999631.877430291,-0.028800370752844806,880216.72
2016-06-02,3.8988,9,[0.02840684],[36.33889389],999583.5561542865,-0.028800370752844806,878009.76
2016-06-03,3.9086,9,[0.0144358],[18.513134],999566.9002184039,-0.028800370752844806,880216.72
2016-06-06,3.8988,9,[0.0144358],[18.46671677],999583.0949433773,-0.028800370752844806,878009.76
2016-06-07,3.8791,9,[0.0059334],[7.60926914],999566.2861705315,-0.028800370752844806,873573.3200000001
2016-06-08,3.8594,9,[0.0059334],[7.64791298],999532.6934867087,-0.028800370752844806,869136.88
2016-06-13,3.7806,9,[0.0110685],[14.33965969],999498.9501389981,-0.028800370752844806,851391.12
2016-06-14,3.8003,9,[0.02840684],[37.5692215],999363.036759755,-0.028800370752844806,855827.56
2016-06-15,3.82,9,[0.0059334],[7.80649376],999397.287608771,-0.028800370752844806,860264.0
2016-06-16,3.7806,9,[0.0144358],[18.89502907],999432.0293472557,-0.028800370752844806,851391.12
2016-06-17,3.7806,9,[0.03323719],[43.95755386],999361.4068669985,-0.028800370752844806,851391.12
2016-06-20,3.7806,9,[0.04010328],[53.03825378],999360.9083092142,-0.028800370752844806,851391.12
2016-06-21,3.7609,9,[0.0242396],[32.05787659],999360.3067599474,-0.028800370752844806,846954.6799999999
2016-06-22,3.7708,9,[0.03776616],[50.20894241],999322.1978367313,-0.028800370752844806,849184.16
2016-06-23,3.7806,9,[0.0242396],[32.14119339],999341.0968777502,-0.028800370752844806,851391.12
2016-06-24,3.7609,9,[0.03389928],[44.83319855],999360.3171793128,-0.028800370752844806,846954.6799999999
2016-06-27,3.7905,9,[0.04010328],[53.31607437],999319.5578492634,-0.028800370752844806,853620.6000000001
2016-06-28,3.7905,9,[0.02840684],[37.47109604],999381.0128766043,-0.028800370752844806,853620.6000000001
2016-06-29,3.8003,9,[0.04010328],[52.89972687],999380.5867740356,-0.028800370752844806,855827.56
2016-06-30,3.81,9,[0.04496832],[59.16417313],999401.4166173293,-0.028800370752844806,858012.0
2016-07-01,3.82,9,[0.03842963],[50.43259048],999422.5286898463,-0.028800370752844806,860264.0
2016-07-04,3.87,9,[0.0225479],[29.51296425],999444.9169808689,-0.028800370752844806,871524.0
2016-07-05,3.91,9,[0.04496832],[58.09860992],999560.87808817,-0.028800370752844806,880532.0
2016-07-06,3.91,9,[0.04496832],[57.50424957],999655.5669684028,-0.028800370752844806,880532.0
2016-07-07,3.94,9,[0.04496832],[57.50424957],999654.8924435553,-0.028800370752844806,887288.0
2016-07-08,3.91,9,[0.04496832],[57.06639862],999729.1907275027,-0.028800370752844806,880532.0
2016-07-11,3.9,9,[0.03538141],[45.24477768],999651.8314019174,-0.028800370752844806,878280.0
2016-07-12,4.05,9,[0.04343288],[55.68318176],999625.2866326473,-0.028800370752844806,912060.0
2016-07-13,4.34,9,[0.03810486],[47.0430336],1000023.198337105,-0.028800370752844806,977368.0
2016-07-14,4.26,9,[0.03376841],[38.90369797],1000806.8247595136,-0.028800370752844806,959352.0
2016-07-15,4.25,9,[0.03937053],[46.20954514],1000586.8754560756,-0.028800370752844806,957100.0
2016-07-18,4.29,9,[0.04343288],[51.09750748],1000558.3924554762,-0.028800370752844806,966108.0
2016-07-19,4.24,9,[0.03937053],[45.88640213],1000671.3546330056,-0.028800370752844806,954848.0
2016-07-20,4.21,9,[0.04343288],[51.21802139],1000526.4526664666,-0.028800370752844806,948092.0
2016-07-21,4.21,9,[0.03401975],[40.40350723],1000437.6777874666,-0.028800370752844806,948092.0
