date,close,episode,actions,transactions,total_assets,reward,assets_baseline
2016-03-24,4.332,18,[0.01733044],[19.51494408],1000000.0,-0.012682513772370063,975566.4
2016-03-25,4.2827,18,[0.01386796],[16.00641632],999997.626574938,-0.012682513772370063,964464.04
2016-03-28,4.2434,18,[0.01505547],[17.57707787],999995.667352484,-0.012682513772370063,955613.68
2016-03-29,4.1646,18,[0.01386796],[16.34062195],999993.354751806,-0.012682513772370063,937867.92
2016-03-30,4.2827,18,[0.01386796],[16.64980888],999987.6749344759,-0.012682513772370063,964464.04
2016-03-31,4.3221,18,[0.01733044],[20.233078],999997.6340105338,-0.012682513772370063,973336.9199999999
2016-04-01,4.4698,18,[0.01505547],[17.41684723],1000001.56313864,-0.012682513772370063,1006598.9600000001
2016-04-05,4.4698,18,[0.01771269],[19.81374359],1000019.6135264958,-0.012682513772370063,1006598.9600000001
2016-04-06,4.4206,18,[0.01659438],[18.56278038],1000019.3478360825,-0.012682513772370063,995519.1200000001
2016-04-07,4.3418,18,[0.01733044],[19.60191154],1000011.1228466749,-0.012682513772370063,977773.36
2016-04-08,4.2729,18,[0.01733044],[19.9576683],999996.5435723327,-0.012682513772370063,962257.08
2016-04-11,4.3418,18,[0.01386796],[16.227808],999982.3882152375,-0.012682513772370063,977773.36
2016-04-12,4.3123,18,[0.01386796],[15.97028828],999997.1936922886,-0.012682513772370063,971129.96
2016-04-13,4.3713,18,[0.01508541],[17.49114799],999990.0864195602,-0.012682513772370063,984416.7599999999
2016-04-14,4.4009,18,[0.01599574],[18.29632187],1000004.6906227303,-0.012682513772370063,991082.68
2016-04-15,4.3516,18,[0.01508541],[17.13901138],1000012.4326363378,-0.012682513772370063,979980.3200000001
2016-04-18,4.2827,18,[0.01386796],[15.93432236],999998.0671409618,-0.012682513772370063,964464.04
2016-04-19,4.263,18,[0.01386796],[16.19067383],999977.0007628861,-0.012682513772370063,960027.6
2016-04-20,4.1252,18,[0.01508541],[17.69342613],999970.5099313941,-0.012682513772370063,928995.04
2016-04-21,4.0858,18,[0.01505547],[18.24817085],999923.8977038247,-0.012682513772370063,920122.1599999999
2016-04-22,4.0661,18,[0.01508541],[18.46078491],999909.6901486492,-0.012682513772370063,915685.7199999999
2016-04-25,4.0169,18,[0.01508541],[18.55022621],999902.1093284053,-0.012682513772370063,904605.8799999999
2016-04-26,4.0268,18,[0.01395373],[17.36878014],999882.6026948467,-0.012682513772370063,906835.36
2016-04-27,4.0268,18,[0.01395373],[17.32607841],999886.4449229029,-0.012682513772370063,906835.36
2016-04-28,4.0071,18,[0.00471624],[5.85606194],999886.2356169452,-0.012682513772370063,902398.92
2016-04-29,3.9775,18,[0.00471624],[5.88485193],999877.6460417657,-0.012682513772370063,895733.0
2016-05-03,4.0563,18,[0.00644163],[8.09758663],999864.6012377646,-0.012682513772370063,913478.76
2016-05-04,4.0563,18,[0.01386796],[17.094347],999899.6817559064,-0.012682513772370063,913478.76
2016-05-05,4.0563,18,[0.00984224],[12.13204098],999899.4737365071,-0.012682513772370063,913478.76
2016-05-06,3.9578,18,[0.00471624],[5.81347275],999899.3261029137,-0.012682513772370063,891296.56
2016-05-09,3.8594,18,[0.01733044],[21.89403343],999851.8325048208,-0.012682513772370063,869136.88
2016-05-10,3.8692,18,[0.00858125],[11.11734295],999802.0434658201,-0.012682513772370063,871343.8400000001
2016-05-11,3.8791,18,[0.00471624],[6.09459066],999806.9564714261,-0.012682513772370063,873573.3200000001
2016-05-12,3.8692,18,[0.00471624],[6.07903624],999812.0392348967,-0.012682513772370063,871343.8400000001
2016-05-13,3.8495,18,[-0.00209123],[-2.70240188],999806.7548018284,-0.012682513772370063,866907.4
2016-05-16,3.8791,18,[-0.00856116],[-11.11982822],999796.4019552759,-0.012682513772370063,873573.3200000001
2016-05-17,3.8594,18,[-0.00209123],[-2.6955049],999811.452804898,-0.012682513772370063,869136.88
2016-05-18,3.82,18,[-0.00856116],[-11.09130383],999801.3721204088,-0.012682513772370063,860264.0
2016-05-19,3.8102,18,[0.00080942],[1.05945492],999781.5820682656,-0.012682513772370063,858057.04
2016-05-20,3.8102,18,[-0.00209123],[-2.74424767],999776.6690868651,-0.012682513772370063,858057.04
2016-05-23,3.8397,18,[-0.00209123],[-2.74424767],999776.6377184676,-0.012682513772370063,864700.4400000001
2016-05-24,3.8102,18,[-0.00209123],[-2.72316408],999791.196968171,-0.012682513772370063,858057.04
