date,close,episode,actions,transactions,total_assets,reward,assets_baseline
2016-03-24,4.332,19,[-1.],[0.],1000000.0,-0.06927906102979386,975566.4
2016-03-25,4.2827,19,[0.03455289],[39.88098526],1000000.0,-0.06927906102979386,964464.04
2016-03-28,4.2434,19,[-0.84994817],[-39.88098526],999997.5155741422,-0.06927906102979386,955613.68
2016-03-29,4.1646,19,[0.76549],[901.97717285],999997.0031792555,-0.06927906102979386,937867.92
2016-03-30,4.2827,19,[-0.06511655],[-78.17864227],999914.445028229,-0.06927906102979386,964464.04
2016-03-31,4.3221,19,[-1.],[-823.79853058],1000010.7588863694,-0.06927906102979386,973336.9199999999
2016-04-01,4.4698,19,[-1.],[0.],1000000.1746404687,-0.06927906102979386,1006598.9600000001
2016-04-05,4.4698,19,[-1.],[0.],1000000.1746404687,-0.06927906102979386,1006598.9600000001
2016-04-06,4.4206,19,[0.92559546],[1035.38806152],1000000.1746404687,-0.06927906102979386,995519.1200000001
2016-04-07,4.3418,19,[-1.],[-1035.38806152],999935.3496151696,-0.06927906102979386,977773.36
2016-04-08,4.2729,19,[0.56891686],[655.16241455],999921.6185057752,-0.06927906102979386,962257.08
2016-04-11,4.3418,19,[0.04356605],[50.97948837],999867.9440628982,-0.06927906102979386,977773.36
2016-04-12,4.3123,19,[1.],[1151.59606934],999915.943749242,-0.06927906102979386,971129.96
2016-04-13,4.3713,19,[0.74031436],[858.37530518],999846.1404796188,-0.06927906102979386,984416.7599999999
2016-04-14,4.4009,19,[-1.],[-1143.82446289],999995.286447502,-0.06927906102979386,991082.68
2016-04-15,4.3516,19,[-0.03774682],[-42.88534164],1000026.8261967886,-0.06927906102979386,979980.3200000001
2016-04-18,4.2827,19,[0.73669183],[846.46087646],999950.8604032744,-0.06927906102979386,964464.04
2016-04-19,4.263,19,[-1.],[-1167.48779297],999776.1129721531,-0.06927906102979386,960027.6
2016-04-20,4.1252,19,[-0.4607664],[-540.42504883],999737.3079540792,-0.06927906102979386,928995.04
2016-04-21,4.0858,19,[1.],[1212.0625],999638.3527403869,-0.06927906102979386,920122.1599999999
2016-04-22,4.0661,19,[-0.4321015],[-528.78442383],999549.2801878137,-0.06927906102979386,915685.7199999999
2016-04-25,4.0169,19,[-0.18142258],[-223.09162903],999516.1794428173,-0.06927906102979386,904605.8799999999
2016-04-26,4.0268,19,[0.2103706],[261.85690308],999457.9537168271,-0.06927906102979386,906835.36
2016-04-27,4.0268,19,[1.],[1241.68078613],999468.5591069373,-0.06927906102979386,906835.36
2016-04-28,4.0071,19,[0.1255905],[155.9433136],999453.5591063686,-0.06927906102979386,902398.92
2016-04-29,3.9775,19,[0.91606873],[1143.05700684],999396.7591552997,-0.06927906102979386,895733.0
2016-05-03,4.0563,19,[-0.22096136],[-277.76409912],999266.6701155584,-0.06927906102979386,913478.76
2016-05-04,4.0563,19,[-0.46839148],[-577.36291504],999551.2051504261,-0.06927906102979386,913478.76
2016-05-05,4.0563,19,[-0.57588977],[-709.87072754],999544.1792788494,-0.06927906102979386,913478.76
2016-05-06,3.9578,19,[1.],[1232.65039062],999535.5409329529,-0.06927906102979386,891296.56
2016-05-09,3.8594,19,[0.2019646],[255.14755249],999166.1055652063,-0.06927906102979386,869136.88
