date,close,episode,actions,transactions,total_assets,reward,assets_baseline
2016-03-24,4.332,22,[-1.],[0.],1000000.0,-0.029825079386694098,975566.4
2016-03-25,4.2827,22,[0.84435606],[974.55682373],1000000.0,-0.029825079386694098,964464.04
2016-03-28,4.2434,22,[-0.30265346],[-353.34423828],999939.2890081088,-0.029825079386694098,955613.68
2016-03-29,4.1646,22,[-0.48575738],[-572.36810303],999910.3355513929,-0.029825079386694098,937867.92
2016-03-30,4.2827,22,[0.61856663],[742.64831543],999899.2002457528,-0.029825079386694098,964464.04
2016-03-31,4.3221,22,[0.44511557],[519.66699219],999983.3970456558,-0.029825079386694098,973336.9199999999
2016-04-01,4.4698,22,[-0.45298547],[-524.03399658],1000028.3800079011,-0.029825079386694098,1006598.9600000001
2016-04-05,4.4698,22,[-0.46997628],[-525.72406006],1000137.8437055848,-0.029825079386694098,1006598.9600000001
2016-04-06,4.4206,22,[-1.],[-261.4017334],1000130.7940613738,-0.029825079386694098,995519.1200000001
2016-04-07,4.3418,22,[1.],[1131.0682373],1000127.28882097,-0.029825079386694098,977773.36
2016-04-08,4.2729,22,[-0.97210944],[-1119.47753906],1000023.1606431209,-0.029825079386694098,962257.08
2016-04-11,4.3418,22,[0.66017044],[772.50866699],1000007.7804012747,-0.029825079386694098,977773.36
2016-04-12,4.3123,22,[-1.],[-784.09936523],1000051.9022906898,-0.029825079386694098,971129.96
2016-04-13,4.3713,22,[-0.54026574],[0.],1000041.6890828179,-0.029825079386694098,984416.7599999999
2016-04-14,4.4009,22,[-0.9482273],[0.],1000041.6890828179,-0.029825079386694098,991082.68
2016-04-15,4.3516,22,[0.23845893],[270.9206543],1000041.6890828179,-0.029825079386694098,979980.3200000001
2016-04-18,4.2827,22,[1.],[1149.00268555],1000024.7558104385,-0.029825079386694098,964464.04
2016-04-19,4.263,22,[-1.],[-1167.48779297],999911.9230920641,-0.029825079386694098,960027.6
2016-04-20,4.1252,22,[-1.],[-252.43554688],999891.9501118779,-0.029825079386694098,928995.04
2016-04-21,4.0858,22,[-0.52627987],[0.],999888.7217136689,-0.029825079386694098,920122.1599999999
2016-04-22,4.0661,22,[0.2711469],[331.81616211],999888.7217136689,-0.029825079386694098,915685.7199999999
2016-04-25,4.0169,22,[1.],[1229.67956543],999878.1177318499,-0.029825079386694098,904605.8799999999
2016-04-26,4.0268,22,[-0.16712742],[-208.03034973],999786.292141812,-0.029825079386694098,906835.36
2016-04-27,4.0268,22,[-0.36661208],[-455.21517944],999797.1845377168,-0.029825079386694098,906835.36
2016-04-28,4.0071,22,[1.],[1241.68078613],999791.6853562631,-0.029825079386694098,902398.92
2016-04-29,3.9775,22,[-0.34823236],[-434.51916504],999734.5287152997,-0.029825079386694098,895733.0
2016-05-03,4.0563,22,[1.],[1257.07104492],999678.825040205,-0.029825079386694098,913478.76
2016-05-04,4.0563,22,[0.42170492],[519.8147583],999897.2686896746,-0.029825079386694098,913478.76
2016-05-05,4.0563,22,[0.54410875],[670.69586182],999890.9431158623,-0.029825079386694098,913478.76
2016-05-06,3.9578,22,[-0.35864022],[-442.07803345],999882.7814849894,-0.029825079386694098,891296.56
2016-05-09,3.8594,22,[0.2616916],[330.60235596],999511.8767096798,-0.029825079386694098,869136.88
2016-05-10,3.8692,22,[0.53945893],[698.88964844],999110.265983457,-0.029825079386694098,871343.8400000001
2016-05-11,3.8791,22,[1.],[1292.25683594],999148.6300923928,-0.029825079386694098,873573.3200000001
2016-05-12,3.8692,22,[-0.35833237],[-461.87567139],999193.3534684287,-0.029825079386694098,871343.8400000001
2016-05-13,3.8495,22,[0.50541896],[653.13104248],999132.8276753401,-0.029825079386694098,866907.4
2016-05-16,3.8791,22,[-0.03333783],[-43.30150986],999002.6351741006,-0.029825079386694098,873573.3200000001
2016-05-17,3.8594,22,[0.87484616],[1127.640625],999185.0814039315,-0.029825079386694098,869136.88
2016-05-18,3.82,22,[0.9801779],[1269.85778809],999027.9860137672,-0.029825079386694098,860264.0
2016-05-19,3.8102,22,[-1.],[-1308.9005127],998675.3055536364,-0.029825079386694098,858057.04
2016-05-20,3.8102,22,[0.13214391],[173.40809631],998589.0672364414,-0.029825079386694098,858057.04
2016-05-23,3.8397,22,[0.9689971],[1271.58312988],998587.0850778557,-0.029825079386694098,864700.4400000001
2016-05-24,3.8102,22,[0.24830432],[323.33816528],998829.6192344679,-0.029825079386694098,858057.04
2016-05-25,3.8102,22,[-0.19283432],[-253.05012512],998559.2870791957,-0.029825079386694098,858057.04
2016-05-26,3.82,22,[0.43075457],[565.26507568],998556.3945644355,-0.029825079386694098,860264.0
2016-05-27,3.8102,22,[0.40613604],[531.5916748],998641.5608973328,-0.029825079386694098,858057.04
2016-05-30,3.8298,22,[-0.50844026],[-667.20935059],998538.631606455,-0.029825079386694098,862470.9600000001
2016-05-31,3.9381,22,[-0.22311918],[-291.29351807],998711.6022005498,-0.029825079386694098,886860.12
2016-06-01,3.9086,22,[0.1499206],[190.34634399],999674.5999812935,-0.029825079386694098,880216.72
2016-06-02,3.8988,22,[0.30619696],[391.69644165],999403.5119038983,-0.029825079386694098,878009.76
2016-06-03,3.9086,22,[-1.],[-1282.44592285],999305.7710082917,-0.029825079386694098,880216.72
2016-06-06,3.8988,22,[0.31495085],[402.89471436],999371.3509792269,-0.029825079386694098,878009.76
